
year,state,locationdesc,measure,value,ci_lower,ci_upper,sample_size
2018,MD,Maryland,smoking,12.6,11.8,13.4,1871
2018,ME,Maine,smoking,17.8,16.5,19.0,1538
2018,MI,Michigan,smoking,18.9,17.9,19.9,1662
2018,MN,Minnesota,smoking,15.1,14.4,15.8,2317
2018,MO,Missouri,smoking,19.4,17.9,20.9,1015
2018,MS,Mississippi,smoking,20.5,19.1,22.0,1076
2018,MT,Montana,smoking,18.0,16.5,19.5,861
2018,NC,North Carolina,smoking,17.4,16.0,18.9,756
2018,ND,North Dakota,smoking,19.1,17.6,20.7,799
2018,NE,Nebraska,smoking,16.0,15.0,16.9,1917
2018,NH,New Hampshire,smoking,15.6,14.1,17.1,679
2018,NJ,New Jersey,smoking,13.1,11.0,15.1,370
2018,NM,New Mexico,smoking,15.2,14.0,16.4,963
2018,NV,Nevada,smoking,15.7,13.9,17.5,484
2018,NY,New York,smoking,12.8,12.2,13.5,5269
2018,OH,Ohio,smoking,20.5,19.4,21.6,2313
2018,OK,Oklahoma,smoking,19.7,18.2,21.1,839
2018,OR,Oregon,smoking,15.6,14.4,16.8,834
2018,PA,Pennsylvania,smoking,17.0,15.8,18.3,954
2018,PR,Puerto Rico,smoking,10.0,8.8,11.2,431
2018,RI,Rhode Island,smoking,14.6,13.1,16.1,721
2018,SC,South Carolina,smoking,18.0,16.9,19.2,1502
2018,SD,South Dakota,smoking,19.0,17.1,20.8,1160
2018,TN,Tennessee,smoking,20.7,19.1,22.2,1002
2018,TX,Texas,smoking,14.4,12.9,15.8,1406
2018,US,"All States, DC and Territories (median) **",smoking,16.1,,,53
2018,UT,Utah,smoking,9.0,8.2,9.7,846
2018,UW,All States and DC (median) **,smoking,16.1,,,51
2018,VA,Virginia,smoking,15.0,14.0,15.9,1451
2018,VT,Vermont,smoking,13.7,12.4,14.9,772
2018,WA,Washington,smoking,12.0,11.2,12.9,1303
2018,WI,Wisconsin,smoking,16.4,14.9,17.8,741
2018,WV,West Virginia,smoking,25.2,23.6,26.9,1018
2018,WY,Wyoming,smoking,18.8,17.2,20.4,651
2019,AK,Alaska,smoking,17.4,15.1,19.6,464
2019,AL,Alabama,smoking,20.2,18.9,21.6,1158
2019,AR,Arkansas,smoking,20.2,18.5,21.9,825
2019,AZ,Arizona,smoking,14.9,13.5,16.3,1117
2019,CA,California,smoking,10.0,9.3,10.8,1102
2019,CO,Colorado,smoking,13.5,12.6,14.4,1024
2019,CT,Connecticut,smoking,12.1,11.0,13.1,892
2019,DC,District of Columbia,smoking,12.7,10.9,14.6,286
2019,DE,Delaware,smoking,15.9,14.2,17.6,528
2019,FL,Florida,smoking,14.8,13.7,15.9,2639
2019,GA,Georgia,smoking,16.3,15.0,17.7,1116
2019,GU,Guam,smoking,23.4,20.3,26.4,437
2019,HI,Hawaii,smoking,12.3,11.3,13.2,907
2019,IA,Iowa,smoking,16.4,15.5,17.3,1393
2019,ID,Idaho,smoking,15.3,13.8,16.9,726
2019,IL,Illinois,smoking,14.5,13.3,15.6,686
2019,IN,Indiana,smoking,19.2,18.0,20.3,1366
2019,KS,Kansas,smoking,16.2,15.2,17.1,1513
2019,KY,Kentucky,smoking,23.6,22.0,25.2,1577
2019,LA,Louisiana,smoking,21.9,20.2,23.5,856
2019,MA,Massachusetts,smoking,12.0,11.0,13.0,828
2019,MD,Maryland,smoking,12.7,11.9,13.5,1922
2019,ME,Maine,smoking,17.6,16.4,18.8,1569
2019,MI,Michigan,smoking,18.7,17.6,19.8,1552
2019,MN,Minnesota,smoking,14.6,13.9,15.3,2027
2019,MO,Missouri,smoking,19.6,18.3,21.0,1219
2019,MS,Mississippi,smoking,20.4,18.8,22.0,847
2019,MT,Montana,smoking,16.6,15.4,17.8,955
2019,NC,North Carolina,smoking,18.5,17.0,19.9,681
2019,ND,North Dakota,smoking,17.0,15.5,18.6,727
2019,NE,Nebraska,smoking,14.7,13.9,15.5,2068
2019,NH,New Hampshire,smoking,15.9,14.4,17.3,683
2019,NM,New Mexico,smoking,16.0,14.6,17.4,826
2019,NV,Nevada,smoking,15.7,13.8,17.5,415
2019,NY,New York,smoking,12.6,11.8,13.5,1717
2019,OH,Ohio,smoking,20.8,19.6,21.9,2352
2019,OK,Oklahoma,smoking,18.9,17.6,20.2,969
2019,OR,Oregon,smoking,14.5,13.4,15.6,820
2019,PA,Pennsylvania,smoking,17.3,16.1,18.5,1047
2019,PR,Puerto Rico,smoking,9.6,8.6,10.6,499
2019,RI,Rhode Island,smoking,13.3,12.0,14.6,731
2019,SC,South Carolina,smoking,17.6,16.3,18.8,1031
2019,SD,South Dakota,smoking,18.3,16.2,20.4,1025
2019,TN,Tennessee,smoking,19.9,18.4,21.3,1131
2019,TX,Texas,smoking,14.7,13.4,16.0,1593
2019,US,"All States, DC and Territories (median) **",smoking,16.0,,,52
2019,UT,Utah,smoking,7.9,7.2,8.5,826
2019,UW,All States and DC (median) **,smoking,16.0,,,50
2019,VA,Virginia,smoking,14.0,13.1,15.0,1295
2019,VT,Vermont,smoking,15.1,13.6,16.6,759
2019,WA,Washington,smoking,12.6,11.9,13.4,1422
2019,WI,Wisconsin,smoking,15.4,13.9,16.8,622
2019,WV,West Virginia,smoking,23.8,22.2,25.3,1042
2019,WY,Wyoming,smoking,18.4,16.7,20.2,610
2020,AK,Alaska,smoking,18.0,16.0,19.9,588
2020,AL,Alabama,smoking,18.5,17.0,19.9,805
2020,AR,Arkansas,smoking,20.5,18.8,22.1,793
2020,AZ,Arizona,smoking,13.1,12.2,14.1,1308
2020,CA,California,smoking,8.9,7.7,10.0,383
2020,CO,Colorado,smoking,12.4,11.6,13.2,1115
2020,CT,Connecticut,smoking,11.8,10.8,12.9,1002
2020,DC,District of Columbia,smoking,11.3,9.8,12.8,320
2020,DE,Delaware,smoking,15.1,13.5,16.8,534
2020,FL,Florida,smoking,14.7,13.2,16.2,1739
2020,GA,Georgia,smoking,15.8,14.5,17.1,1280
2020,GU,Guam,smoking,20.0,16.9,23.2,356
2020,HI,Hawaii,smoking,11.6,10.5,12.7,797
2020,IA,Iowa,smoking,15.8,14.8,16.7,1300
2020,ID,Idaho,smoking,13.6,12.4,14.9,776
2020,IL,Illinois,smoking,12.7,11.3,14.1,424
2020,IN,Indiana,smoking,19.4,18.3,20.5,1382
2020,KS,Kansas,smoking,16.6,15.6,17.6,1421
2020,KY,Kentucky,smoking,21.4,19.7,23.1,729
2020,LA,Louisiana,smoking,18.3,16.7,19.8,736
2020,MA,Massachusetts,smoking,11.1,10.0,12.2,663
2020,MD,Maryland,smoking,10.9,10.1,11.7,1520
2020,ME,Maine,smoking,16.5,15.3,17.7,1442
2020,MI,Michigan,smoking,18.4,17.1,19.6,1017
2020,MN,Minnesota,smoking,13.8,13.2,14.5,2111
2020,MO,Missouri,smoking,17.8,16.7,18.9,1492
2020,MS,Mississippi,smoking,20.1,18.7,21.5,1023
2020,MT,Montana,smoking,16.4,15.2,17.6,883
2020,NC,North Carolina,smoking,16.5,15.3,17.7,861
2020,ND,North Dakota,smoking,17.4,15.6,19.1,599
2020,NE,Nebraska,smoking,13.9,13.1,14.8,1866
2020,NH,New Hampshire,smoking,13.9,12.6,15.2,703
2020,NJ,New Jersey,smoking,10.8,10.0,11.6,1091
2020,NM,New Mexico,smoking,16.1,14.5,17.6,910
2020,NV,Nevada,smoking,14.2,12.4,16.1,366
2020,NY,New York,smoking,12.0,11.2,12.8,1650
2020,OH,Ohio,smoking,19.3,18.3,20.2,2680
2020,OK,Oklahoma,smoking,19.1,17.6,20.6,798
2020,OR,Oregon,smoking,13.4,12.2,14.4,664
2020,PA,Pennsylvania,smoking,15.8,14.5,17.1,785
2020,PR,Puerto Rico,smoking,9.9,8.6,11.3,430
2020,RI,Rhode Island,smoking,13.5,12.0,14.9,626
2020,SC,South Carolina,smoking,18.1,16.5,19.8,577
2020,SD,South Dakota,smoking,17.8,15.5,20.1,1053
2020,TN,Tennessee,smoking,19.5,17.8,21.2,823
2020,TX,Texas,smoking,13.2,12.0,14.4,1585
2020,US,"All States, DC and Territories (median) **",smoking,15.5,,,53
2020,UT,Utah,smoking,8.2,7.4,8.9,737
2020,UW,All States and DC (median) **,smoking,15.5,,,51
2020,VA,Virginia,smoking,13.6,12.7,14.6,1188
2020,VT,Vermont,smoking,13.3,11.9,14.6,731
2020,WA,Washington,smoking,11.5,10.7,12.2,1350
2020,WI,Wisconsin,smoking,15.5,14.0,17.0,682
2020,WV,West Virginia,smoking,22.6,21.2,23.9,1157
2020,WY,Wyoming,smoking,18.5,16.7,20.2,637
2021,AK,Alaska,smoking,17.1,15.4,18.7,824
2021,AL,Alabama,smoking,17.2,15.7,18.8,628
2021,AR,Arkansas,smoking,21.1,19.3,22.8,770
2021,AZ,Arizona,smoking,13.1,12.1,14.1,1250
2021,CA,California,smoking,8.8,8.0,9.8,547
2021,CO,Colorado,smoking,12.0,11.2,12.7,1146
2021,CT,Connecticut,smoking,11.1,10.1,12.1,839
2021,DC,District of Columbia,smoking,9.5,8.1,11.0,270
2021,DE,Delaware,smoking,13.4,11.8,15.0,414
2021,GA,Georgia,smoking,15.0,13.7,16.4,967
2021,GU,Guam,smoking,19.9,16.0,23.8,256
2021,HI,Hawaii,smoking,10.1,9.1,11.1,680
2021,IA,Iowa,smoking,14.6,13.7,15.6,1292
2021,ID,Idaho,smoking,13.3,12.3,14.4,829
2021,IL,Illinois,smoking,12.0,10.5,13.5,342
2021,IN,Indiana,smoking,17.3,16.4,18.3,1410
2021,KS,Kansas,smoking,15.6,14.8,16.3,2336
2021,KY,Kentucky,smoking,19.6,18.1,21.1,986
2021,LA,Louisiana,smoking,19.5,17.9,21.1,792
2021,MA,Massachusetts,smoking,10.6,9.6,11.6,735
2021,MD,Maryland,smoking,10.1,9.4,10.8,1496
2021,ME,Maine,smoking,15.6,14.6,16.6,1510
2021,MI,Michigan,smoking,17.0,15.9,18.1,1252
2021,MN,Minnesota,smoking,13.4,12.7,14.2,1864
2021,MO,Missouri,smoking,17.3,16.2,18.3,2050
2021,MS,Mississippi,smoking,19.6,17.8,21.3,696
2021,MT,Montana,smoking,14.4,13.2,15.6,836
2021,NC,North Carolina,smoking,14.4,13.1,15.7,652
2021,ND,North Dakota,smoking,15.0,13.7,16.3,714
2021,NE,Nebraska,smoking,13.4,12.6,14.2,1758
2021,NH,New Hampshire,smoking,12.3,11.1,13.5,607
2021,NJ,New Jersey,smoking,10.7,9.8,11.7,778
2021,NM,New Mexico,smoking,13.4,12.2,14.5,826
2021,NV,Nevada,smoking,15.5,13.4,17.6,369
2021,NY,New York,smoking,12.0,11.5,12.6,5167
2021,OH,Ohio,smoking,18.0,17.0,19.0,2234
2021,OK,Oklahoma,smoking,16.9,15.6,18.2,767
2021,OR,Oregon,smoking,12.4,11.2,13.5,593
2021,PA,Pennsylvania,smoking,14.4,13.2,15.6,877
2021,PR,Puerto Rico,smoking,9.1,7.7,10.4,319
2021,RI,Rhode Island,smoking,12.4,11.1,13.6,571
2021,SC,South Carolina,smoking,15.5,14.4,16.6,1213
2021,SD,South Dakota,smoking,15.3,13.0,17.5,1114
2021,TN,Tennessee,smoking,19.7,18.1,21.2,807
2021,TX,Texas,smoking,13.1,11.9,14.3,1303
2021,US,"All States, DC and Territories (median) **",smoking,14.4,,,53
2021,UT,Utah,smoking,7.2,6.5,7.8,679
2021,UW,All States and DC (median) **,smoking,14.4,,,50
2021,VA,Virginia,smoking,12.4,11.5,13.4,1025
2021,VI,Virgin Islands,smoking,,,,59
2021,VT,Vermont,smoking,14.8,13.5,16.2,772
2021,WA,Washington,smoking,10.8,10.0,11.5,1215
2021,WI,Wisconsin,smoking,13.3,12.0,14.6,693
2021,WV,West Virginia,smoking,22.0,20.7,23.3,1180
2021,WY,Wyoming,smoking,16.4,14.7,18.2,523
2022,AK,Alaska,smoking,15.9,14.6,17.3,808
2022,AL,Alabama,smoking,15.6,14.0,17.2,597
2022,AR,Arkansas,smoking,18.7,17.2,20.2,786
2022,AZ,Arizona,smoking,12.7,11.5,13.8,1092
2022,CA,California,smoking,9.7,8.8,10.6,937
2022,CO,Colorado,smoking,10.7,9.9,11.5,906
2022,CT,Connecticut,smoking,10.0,9.0,11.0,846
2022,DC,District of Columbia,smoking,10.6,9.0,12.3,274
2022,DE,Delaware,smoking,12.9,11.4,14.4,446
2022,FL,Florida,smoking,11.3,10.2,12.4,1497
2022,GA,Georgia,smoking,12.5,11.4,13.6,984
2022,GU,Guam,smoking,19.8,15.9,23.7,356
2022,HI,Hawaii,smoking,10.0,9.0,11.0,697
2022,IA,Iowa,smoking,14.7,13.8,15.7,1195
2022,ID,Idaho,smoking,11.9,10.8,12.9,680
2022,IL,Illinois,smoking,12.4,11.1,13.8,451
2022,IN,Indiana,smoking,16.2,15.2,17.2,1383
2022,KS,Kansas,smoking,14.5,13.6,15.4,1397
2022,KY,Kentucky,smoking,17.4,15.7,19.1,688
2022,LA,Louisiana,smoking,16.7,15.4,18.1,799
2022,MA,Massachusetts,smoking,10.4,9.5,11.3,959
2022,MD,Maryland,smoking,9.6,8.9,10.3,1499
2022,ME,Maine,smoking,15.0,13.9,16.1,1260
2022,MI,Michigan,smoking,15.2,14.2,16.2,1185
2022,MN,Minnesota,smoking,13.0,12.2,13.8,1767
2022,MO,Missouri,smoking,16.8,15.6,18.0,1191
2022,MS,Mississippi,smoking,17.4,15.8,19.0,635
2022,MT,Montana,smoking,15.2,14.0,16.4,900
2022,NC,North Carolina,smoking,14.5,12.9,16.1,561
2022,ND,North Dakota,smoking,15.1,13.7,16.6,515
2022,NE,Nebraska,smoking,13.0,11.9,14.1,865
2022,NH,New Hampshire,smoking,11.2,10.0,12.4,550
2022,NJ,New Jersey,smoking,10.4,9.4,11.4,669
2022,NM,New Mexico,smoking,15.0,13.5,16.5,627
2022,NV,Nevada,smoking,14.8,12.9,16.6,416
2022,NY,New York,smoking,11.2,10.5,12.0,1743
2022,OH,Ohio,smoking,17.1,16.1,18.0,2450
2022,OK,Oklahoma,smoking,15.6,14.4,16.8,778
2022,OR,Oregon,smoking,12.4,11.3,13.5,674
2022,PA,Pennsylvania,smoking,14.9,13.2,16.6,625
2022,PR,Puerto Rico,smoking,9.4,8.2,10.6,462
2022,RI,Rhode Island,smoking,11.8,10.5,13.0,579
2022,SC,South Carolina,smoking,15.4,14.3,16.5,1125
2022,SD,South Dakota,smoking,14.0,11.6,16.4,1123
2022,TN,Tennessee,smoking,18.5,17.0,20.0,871
2022,TX,Texas,smoking,11.8,10.9,12.8,1607
2022,US,"All States, DC and Territories (median) **",smoking,13.5,,,54
2022,UT,Utah,smoking,6.7,6.0,7.4,573
2022,UW,All States and DC (median) **,smoking,14.0,,,51
2022,VA,Virginia,smoking,12.1,11.2,13.0,1079
2022,VI,Virgin Islands,smoking,,,,64
2022,VT,Vermont,smoking,13.0,11.8,14.2,797
2022,WA,Washington,smoking,10.0,9.5,10.5,2196
2022,WI,Wisconsin,smoking,14.2,13.3,15.2,1384
2022,WV,West Virginia,smoking,21.0,19.5,22.5,885
2022,WY,Wyoming,smoking,15.5,14.0,17.0,508
2023,AK,Alaska,smoking,15.3,14.0,16.6,757
2023,AL,Alabama,smoking,14.2,12.8,15.6,548
2023,AR,Arkansas,smoking,15.0,13.7,16.3,686
2023,AZ,Arizona,smoking,10.0,9.2,10.8,1124
2023,CA,California,smoking,8.5,7.8,9.2,992
2023,CO,Colorado,smoking,10.2,9.3,11.0,793
2023,CT,Connecticut,smoking,8.4,7.5,9.3,740
2023,DC,District of Columbia,smoking,9.8,7.9,11.6,225
2023,DE,Delaware,smoking,11.4,10.0,12.7,427
2023,FL,Florida,smoking,10.5,9.4,11.7,1448
2023,GA,Georgia,smoking,12.0,10.9,13.1,853
2023,GU,Guam,smoking,18.0,14.7,21.4,249
2023,HI,Hawaii,smoking,9.0,8.1,10.0,706
2023,IA,Iowa,smoking,13.7,12.8,14.6,1143
2023,ID,Idaho,smoking,10.4,9.3,11.4,704
2023,IL,Illinois,smoking,10.8,9.5,12.1,503
2023,IN,Indiana,smoking,14.4,13.6,15.3,1374
2023,KS,Kansas,smoking,13.9,12.9,14.9,1221
2023,LA,Louisiana,smoking,15.7,14.4,17.0,797
2023,MA,Massachusetts,smoking,9.8,8.8,10.8,817
2023,MD,Maryland,smoking,9.1,8.4,9.9,1494
2023,ME,Maine,smoking,14.0,13.0,15.0,1441
2023,MI,Michigan,smoking,13.6,12.6,14.6,1114
2023,MN,Minnesota,smoking,12.2,11.4,13.0,1712
2023,MO,Missouri,smoking,15.3,14.1,16.5,1040
2023,MS,Mississippi,smoking,15.6,14.1,17.2,574
2023,MT,Montana,smoking,12.4,11.3,13.4,826
2023,NC,North Carolina,smoking,13.2,11.6,14.9,485
2023,ND,North Dakota,smoking,13.4,12.1,14.6,606
2023,NE,Nebraska,smoking,12.1,11.3,12.8,1495
2023,NH,New Hampshire,smoking,10.4,9.2,11.6,517
2023,NJ,New Jersey,smoking,9.1,8.2,10.0,765
2023,NM,New Mexico,smoking,12.2,10.4,14.0,358
2023,NV,Nevada,smoking,14.2,11.5,16.9,308
2023,NY,New York,smoking,9.3,8.6,10.0,1606
2023,OH,Ohio,smoking,15.0,14.0,15.9,1772
2023,OK,Oklahoma,smoking,15.8,14.7,17.0,900
2023,OR,Oregon,smoking,10.6,9.6,11.7,608
2023,PR,Puerto Rico,smoking,8.7,7.4,9.9,341
2023,RI,Rhode Island,smoking,9.5,8.4,10.6,514
2023,SC,South Carolina,smoking,12.1,11.1,13.1,1002
2023,SD,South Dakota,smoking,15.2,12.9,17.6,814
2023,TN,Tennessee,smoking,17.0,15.5,18.4,898
2023,TX,Texas,smoking,11.3,10.1,12.5,1022
2023,US,"All States, DC and Territories (median) **",smoking,12.1,,,52
2023,UT,Utah,smoking,5.9,5.3,6.6,658
2023,UW,All States and DC (median) **,smoking,12.1,,,49
2023,VA,Virginia,smoking,10.9,9.7,12.0,666
2023,VI,Virgin Islands,smoking,4.9,2.8,7.1,70
2023,VT,Vermont,smoking,11.3,10.0,12.6,656
2023,WA,Washington,smoking,9.0,8.5,9.5,2183
2023,WI,Wisconsin,smoking,12.0,11.2,12.8,1376
2023,WV,West Virginia,smoking,20.4,18.8,22.0,732
2023,WY,Wyoming,smoking,14.0,12.6,15.4,486
